id	village	rus_village	village_altnames	lat	lon	coord_source	settlement_type	lang	aff	family	republic	region	elevation	kutans	source	page	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltl_village_dialect	gltc_village_dialect	gltl_dialect	gltc_dialect	gltc_lang	lang_col	aff_col	dialect_comment	villagelang_comment	manual
1072	Meken-yurt	Мекен-юрт		43.608611	45.405833	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	79.3332214355469	FALSE											Meken-yurt					chec1245	#996600	#996633			no
1073	Verkhniy Naur	Верхний наур		43.613611	45.2475	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	78.9662551879883	FALSE											Verkhniy Naur					chec1245	#996600	#996633			no
1074	Nadterechnoe	Надтеречное		43.618611	45.338889	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	84.4571228027344	FALSE											Nadterechnoe					chec1245	#996600	#996633			no
1075	Savel'evskaya	Савельевская		43.630278	45.459722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	78	FALSE											Savel'evskaya					chec1245	#996600	#996633			no
1076	Ul'yanovskoe	Ульяновское		43.630556	45.601389	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	73.6677093505859	FALSE											Ul'yanovskoe					chec1245	#996600	#996633			no
1077	Starogladovskaya	Старогладовская		43.635833	46.416389	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	2.71218919754028	FALSE											Starogladovskaya					chec1245	#996600	#996633			no
1078	Frunzenskoe	Фрунзенское		43.6375	45.663611	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	70.6089935302734	FALSE											Frunzenskoe					chec1245	#996600	#996633			no
1079	Naurskaya	Наурская		43.648611	45.314722	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	79.6528701782227	FALSE											Naurskaya					chec1245	#996600	#996633			no
1080	Bratskoe	Братское		43.649167	44.883611	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	153.791580200195	FALSE											Bratskoe					chec1245	#996600	#996633			no
1081	Bezhanov	Бежанов		43.650834	45.674939	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	75.9511642456055	FALSE											Bezhanov					chec1245	#996600	#996633			no
1082	Semikolodcev	Семиколодцев		43.662959	45.773835	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	60.7718124389648	FALSE											Semikolodcev					chec1245	#996600	#996633			no
1083	Mekenskaya	Мекенская		43.668889	45.384444	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	83	FALSE											Mekenskaya					chec1245	#996600	#996633			no
1084	Gvardeyskoe	Гвардейское		43.673333	45.051944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	95.5140762329102	FALSE											Gvardeyskoe					chec1245	#996600	#996633			no
1085	Chernokozovo	Чернокозово		43.673611	45.361111	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	86	FALSE											Chernokozovo					chec1245	#996600	#996633			no
1086	Znamenskoe	Знаменское		43.677778	45.128056	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	92.0650482177734	FALSE											Znamenskoe					chec1245	#996600	#996633			no
1087	Beno-yurt	Бено-юрт		43.689722	45.051944	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	98.9190292358398	FALSE											Beno-yurt					chec1245	#996600	#996633			no
1088	Kurdyukovskaya	Курдюковская		43.691111	46.45	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	0.284444451332092	FALSE											Kurdyukovskaya					chec1245	#996600	#996633			no
1089	Mirnyy	Мирный		43.694859	45.476983	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	83.9139862060547	FALSE											Mirnyy					chec1245	#996600	#996633			no
1090	Kotlankin	Котланкин		43.695278	45.767778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	62.1577568054199	FALSE											Kotlankin					chec1245	#996600	#996633			no
1091	Alpatovo	Алпатово		43.704722	45.240833	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	94.5460662841797	FALSE											Alpatovo					chec1245	#996600	#996633			no
1092	Ishhyorskaya	Ищёрская		43.715278	45.133333	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	103.168235778809	FALSE											Ishhyorskaya					chec1245	#996600	#996633			no
1093	Postnyy	Постный		43.72376	45.632907	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	74.0894165039063	FALSE											Postnyy					chec1245	#996600	#996633			no
1094	Kozlov	Козлов		43.72561	45.555419	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	81.9265289306641	FALSE											Kozlov					chec1245	#996600	#996633			no
1095	Rubezhnoe	Рубежное		43.728611	45.172222	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	98.4055633544922	FALSE											Rubezhnoe					chec1245	#996600	#996633			no
1096	Sitnikov	Ситников		43.732241	45.514123	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	84.8453598022461	FALSE											Sitnikov					chec1245	#996600	#996633			no
1097	Kargalinskaya	Каргалинская		43.743056	46.476389	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	-2.29530024528503	FALSE											Kargalinskaya					chec1245	#996600	#996633			no
1098	Klinkov	Клинков		43.753473	45.445968	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	88.1979064941406	FALSE											Klinkov					chec1245	#996600	#996633			no
1099	Svobodnoe	Свободное		43.75891	45.25946	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	99.0627517700195	FALSE											Svobodnoe					chec1245	#996600	#996633			no
1100	Batyrkin	Батыркин		43.770778	45.675793	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	70.9640808105469	FALSE											Batyrkin					chec1245	#996600	#996633			no
1101	Kapustino	Капустино		43.776929	45.334864	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	92	FALSE											Kapustino					chec1245	#996600	#996633			no
1102	Nyrkov	Нырков		43.785403	45.386589	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	89.1246795654297	FALSE											Nyrkov					chec1245	#996600	#996633			no
1103	Dal'nee	Дальнее		43.789633	45.092068	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	111.550590515137	FALSE											Dal'nee					chec1245	#996600	#996633			no
1104	Dubovskaya	Дубовская		43.793333	46.5525	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	-6	FALSE											Dubovskaya					chec1245	#996600	#996633			no
1105	Borozdinovskaya	Бороздиновская		43.81	46.590833	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	-6	FALSE											Borozdinovskaya					chec1245	#996600	#996633			no
1106	Zelyonoe	Зелёное		43.818442	45.983529	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	42	FALSE											Zelyonoe					chec1245	#996600	#996633			no
1107	Mayorskiy	Майорский		43.835318	45.489437	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	80.1663970947266	FALSE											Mayorskiy					chec1245	#996600	#996633			no
1108	Voskhod	Восход		43.852125	46.40915	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	-6.71413326263428	FALSE											Voskhod					chec1245	#996600	#996633			no
1109	Burunskoe	Бурунское		43.860278	45.777778	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	59.9555397033691	FALSE											Burunskoe					chec1245	#996600	#996633			no
1110	Selivankin	Селиванкин		43.877187	45.6737	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	64.3301467895508	FALSE											Selivankin					chec1245	#996600	#996633			no
1111	Krechetovo	Кречетово		43.906622	45.0916	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	107.055046081543	FALSE											Krechetovo					chec1245	#996600	#996633			no
1112	Peschanoe	Песчаное		43.908765	45.805986	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	55	FALSE											Peschanoe					chec1245	#996600	#996633			no
1114	Korneev	Корнеев		43.918603	45.602841	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	67	FALSE											Korneev					chec1245	#996600	#996633			no
1115	Runnoe	Рунное		43.919694	46.044794	Legacy data		Chechen	Nakh	East Caucasian	Chechnya	NA	26.9012680053711	FALSE											Runnoe					chec1245	#996600	#996633			no
1545	Braguny	Брагуны		43.44	46.096944	Legacy data		Kumyk	Kipchak	Turkic	Chechnya	NA	34.8754539489746	FALSE											Braguny					kumy1244	#a6a6a6	#666666			yes
1546	Vinogradnoe (Chechnya)	Виноградное (Чечня)		43.463333	45.861111	Legacy data		Kumyk	Kipchak	Turkic	Chechnya	NA	57.9279518127441	FALSE											Vinogradnoe (Chechnya)					kumy1244	#a6a6a6	#666666		Added republic for disambiguation.	yes
1779	Sary-su	Сары-су		43.839722	46.4325	Legacy data		Nogai	Kipchak	Turkic	Chechnya	NA	-6.40095186233521	FALSE											Sary-su					noga1249	#666666	#666666			yes
